Track Name,Artist,Streams,Date,Region,Continent,Ranking
Shape of You,Ed Sheeran,27139,2017-09-13,dk,EU,22.0
Shape of You,Ed Sheeran,27640,2017-09-14,dk,EU,22.0
Shape of You,Ed Sheeran,32322,2017-09-15,dk,EU,21.0
Shape of You,Ed Sheeran,30357,2017-09-16,dk,EU,22.0
Shape of You,Ed Sheeran,25146,2017-09-17,dk,EU,22.0
Shape of You,Ed Sheeran,26724,2017-09-18,dk,EU,23.0
Shape of You,Ed Sheeran,27216,2017-09-19,dk,EU,22.0
Shape of You,Ed Sheeran,27455,2017-09-20,dk,EU,22.0
Shape of You,Ed Sheeran,27430,2017-09-21,dk,EU,22.0
Shape of You,Ed Sheeran,31617,2017-09-22,dk,EU,21.0
Shape of You,Ed Sheeran,30178,2017-09-23,dk,EU,22.0
Shape of You,Ed Sheeran,24002,2017-09-24,dk,EU,24.0
Shape of You,Ed Sheeran,25718,2017-09-25,dk,EU,23.0
Shape of You,Ed Sheeran,26304,2017-09-26,dk,EU,23.0
Shape of You,Ed Sheeran,26846,2017-09-27,dk,EU,22.0
Shape of You,Ed Sheeran,27152,2017-09-28,dk,EU,22.0
Shape of You,Ed Sheeran,30439,2017-09-29,dk,EU,21.0
Shape of You,Ed Sheeran,28513,2017-09-30,dk,EU,21.0
Shape of You,Ed Sheeran,23133,2017-10-01,dk,EU,22.0
Shape of You,Ed Sheeran,24206,2017-10-02,dk,EU,23.0
Shape of You,Ed Sheeran,25248,2017-10-03,dk,EU,23.0
Shape of You,Ed Sheeran,24892,2017-10-04,dk,EU,23.0
Shape of You,Ed Sheeran,25707,2017-10-05,dk,EU,22.0
Shape of You,Ed Sheeran,30261,2017-10-06,dk,EU,20.0
Shape of You,Ed Sheeran,29274,2017-10-07,dk,EU,21.0
Shape of You,Ed Sheeran,23232,2017-10-08,dk,EU,22.0
Shape of You,Ed Sheeran,24517,2017-10-09,dk,EU,22.0
Shape of You,Ed Sheeran,24340,2017-10-10,dk,EU,22.0
Shape of You,Ed Sheeran,24543,2017-10-11,dk,EU,22.0
Shape of You,Ed Sheeran,25669,2017-10-12,dk,EU,22.0
Shape of You,Ed Sheeran,30755,2017-10-13,dk,EU,20.0
Shape of You,Ed Sheeran,29114,2017-10-14,dk,EU,22.0
Shape of You,Ed Sheeran,24090,2017-10-15,dk,EU,23.0
Shape of You,Ed Sheeran,25834,2017-10-16,dk,EU,21.0
Shape of You,Ed Sheeran,25816,2017-10-17,dk,EU,21.0
Shape of You,Ed Sheeran,25820,2017-10-18,dk,EU,22.0
Shape of You,Ed Sheeran,25871,2017-10-19,dk,EU,22.0
Shape of You,Ed Sheeran,27593,2017-10-20,dk,EU,22.0
Shape of You,Ed Sheeran,26830,2017-10-21,dk,EU,22.0
Shape of You,Ed Sheeran,21560,2017-10-22,dk,EU,23.0
Shape of You,Ed Sheeran,23274,2017-10-23,dk,EU,23.0
Shape of You,Ed Sheeran,23799,2017-10-24,dk,EU,22.0
Shape of You,Ed Sheeran,24482,2017-10-25,dk,EU,22.0
Shape of You,Ed Sheeran,24300,2017-10-26,dk,EU,22.0
Shape of You,Ed Sheeran,28650,2017-10-27,dk,EU,21.0
Shape of You,Ed Sheeran,27084,2017-10-28,dk,EU,21.0
Shape of You,Ed Sheeran,21466,2017-10-29,dk,EU,24.0
Shape of You,Ed Sheeran,23695,2017-10-30,dk,EU,22.0
Shape of You,Ed Sheeran,23935,2017-10-31,dk,EU,22.0
Shape of You,Ed Sheeran,24595,2017-11-01,dk,EU,22.0
Shape of You,Ed Sheeran,24872,2017-11-02,dk,EU,22.0
Shape of You,Ed Sheeran,29168,2017-11-03,dk,EU,20.0
Shape of You,Ed Sheeran,26249,2017-11-04,dk,EU,23.0
Shape of You,Ed Sheeran,21505,2017-11-05,dk,EU,24.0
Shape of You,Ed Sheeran,22961,2017-11-06,dk,EU,22.0
Shape of You,Ed Sheeran,23583,2017-11-07,dk,EU,22.0
Shape of You,Ed Sheeran,23034,2017-11-08,dk,EU,22.0
Shape of You,Ed Sheeran,24090,2017-11-09,dk,EU,22.0
Shape of You,Ed Sheeran,27370,2017-11-10,dk,EU,20.0
Shape of You,Ed Sheeran,26328,2017-11-11,dk,EU,23.0
Shape of You,Ed Sheeran,21011,2017-11-12,dk,EU,25.0
Shape of You,Ed Sheeran,22804,2017-11-13,dk,EU,24.0
Shape of You,Ed Sheeran,22491,2017-11-14,dk,EU,25.0
Shape of You,Ed Sheeran,23699,2017-11-15,dk,EU,25.0
Shape of You,Ed Sheeran,24062,2017-11-16,dk,EU,25.0
Shape of You,Ed Sheeran,28222,2017-11-17,dk,EU,20.0
Shape of You,Ed Sheeran,27338,2017-11-18,dk,EU,22.0
Shape of You,Ed Sheeran,21865,2017-11-19,dk,EU,24.0
Shape of You,Ed Sheeran,22871,2017-11-20,dk,EU,24.0
Shape of You,Ed Sheeran,22900,2017-11-21,dk,EU,24.0
Shape of You,Ed Sheeran,22920,2017-11-22,dk,EU,23.0
Shape of You,Ed Sheeran,21825,2017-11-23,dk,EU,25.0
Shape of You,Ed Sheeran,22668,2017-11-24,dk,EU,23.0
Shape of You,Ed Sheeran,22874,2017-11-25,dk,EU,24.0
Shape of You,Ed Sheeran,17872,2017-11-26,dk,EU,26.0
Shape of You,Ed Sheeran,18498,2017-11-27,dk,EU,26.0
Shape of You,Ed Sheeran,19130,2017-11-28,dk,EU,26.0
Shape of You,Ed Sheeran,19002,2017-11-29,dk,EU,26.0
Shape of You,Ed Sheeran,18707,2017-11-30,dk,EU,26.0
Shape of You,Ed Sheeran,19851,2017-12-01,dk,EU,26.0
Shape of You,Ed Sheeran,18921,2017-12-02,dk,EU,26.0
Shape of You,Ed Sheeran,15417,2017-12-03,dk,EU,27.0
Shape of You,Ed Sheeran,17184,2017-12-04,dk,EU,26.0
Shape of You,Ed Sheeran,23422,2017-12-05,dk,EU,24.0
Shape of You,Ed Sheeran,21970,2017-12-06,dk,EU,25.0
Shape of You,Ed Sheeran,27994,2017-12-07,dk,EU,24.0
Shape of You,Ed Sheeran,28771,2017-12-08,dk,EU,22.0
Shape of You,Ed Sheeran,26112,2017-12-09,dk,EU,24.0
Shape of You,Ed Sheeran,20250,2017-12-10,dk,EU,27.0
Shape of You,Ed Sheeran,22157,2017-12-11,dk,EU,25.0
Shape of You,Ed Sheeran,23832,2017-12-12,dk,EU,25.0
Shape of You,Ed Sheeran,22178,2017-12-13,dk,EU,25.0
Shape of You,Ed Sheeran,24447,2017-12-14,dk,EU,24.0
Shape of You,Ed Sheeran,25642,2017-12-15,dk,EU,23.0
Shape of You,Ed Sheeran,24327,2017-12-16,dk,EU,24.0
Shape of You,Ed Sheeran,19887,2017-12-17,dk,EU,25.0
Shape of You,Ed Sheeran,21684,2017-12-18,dk,EU,24.0
Shape of You,Ed Sheeran,24653,2017-12-19,dk,EU,24.0
Shape of You,Ed Sheeran,24359,2017-12-20,dk,EU,24.0
Shape of You,Ed Sheeran,24742,2017-12-21,dk,EU,24.0
Shape of You,Ed Sheeran,24206,2017-12-22,dk,EU,24.0
Shape of You,Ed Sheeran,23909,2017-12-23,dk,EU,23.0
Shape of You,Ed Sheeran,16341,2017-12-24,dk,EU,27.0
Shape of You,Ed Sheeran,19590,2017-12-25,dk,EU,24.0
Shape of You,Ed Sheeran,20186,2017-12-26,dk,EU,25.0
Shape of You,Ed Sheeran,26244,2017-12-27,dk,EU,22.0
Shape of You,Ed Sheeran,30462,2017-12-28,dk,EU,22.0
Shape of You,Ed Sheeran,32767,2017-12-29,dk,EU,19.0
Shape of You,Ed Sheeran,34132,2017-12-30,dk,EU,19.0
Shape of You,Ed Sheeran,79652,2017-12-31,dk,EU,17.0
Shape of You,Ed Sheeran,25120,2018-01-01,dk,EU,22.0
Shape of You,Ed Sheeran,29915,2018-01-02,dk,EU,21.0
Shape of You,Ed Sheeran,28629,2018-01-03,dk,EU,22.0
Shape of You,Ed Sheeran,27630,2018-01-04,dk,EU,22.0
Shape of You,Ed Sheeran,29339,2018-01-05,dk,EU,22.0
Shape of You,Ed Sheeran,31533,2018-01-06,dk,EU,19.0
Shape of You,Ed Sheeran,25838,2018-01-07,dk,EU,21.0
Shape of You,Ed Sheeran,26737,2018-01-08,dk,EU,22.0
Shape of You,Ed Sheeran,27103,2018-01-09,dk,EU,22.0
Shape of You,Ed Sheeran,2944,2017-01-06,bo,SA,53.0
Shape of You,Ed Sheeran,3184,2017-01-07,bo,SA,53.0
Shape of You,Ed Sheeran,3152,2017-01-08,bo,SA,53.0
Shape of You,Ed Sheeran,4283,2017-01-09,bo,SA,52.0
Shape of You,Ed Sheeran,4351,2017-01-10,bo,SA,52.0
Shape of You,Ed Sheeran,4576,2017-01-11,bo,SA,52.0
Shape of You,Ed Sheeran,4719,2017-01-12,bo,SA,52.0
Shape of You,Ed Sheeran,4530,2017-01-13,bo,SA,53.0
Shape of You,Ed Sheeran,4398,2017-01-14,bo,SA,52.0
Shape of You,Ed Sheeran,3845,2017-01-15,bo,SA,53.0
Shape of You,Ed Sheeran,4714,2017-01-16,bo,SA,52.0
Shape of You,Ed Sheeran,5005,2017-01-17,bo,SA,52.0
Shape of You,Ed Sheeran,5076,2017-01-18,bo,SA,52.0
Shape of You,Ed Sheeran,5197,2017-01-19,bo,SA,52.0
Shape of You,Ed Sheeran,5143,2017-01-20,bo,SA,52.0
Shape of You,Ed Sheeran,4334,2017-01-21,bo,SA,53.0
Shape of You,Ed Sheeran,3972,2017-01-22,bo,SA,53.0
Shape of You,Ed Sheeran,4271,2017-01-23,bo,SA,53.0
Shape of You,Ed Sheeran,5257,2017-01-24,bo,SA,52.0
Shape of You,Ed Sheeran,5544,2017-01-25,bo,SA,52.0
Shape of You,Ed Sheeran,5606,2017-01-26,bo,SA,52.0
Shape of You,Ed Sheeran,5825,2017-01-27,bo,SA,52.0
Shape of You,Ed Sheeran,5216,2017-01-28,bo,SA,53.0
Shape of You,Ed Sheeran,3958,2017-01-29,bo,SA,53.0
Shape of You,Ed Sheeran,5810,2017-01-30,bo,SA,51.0
Shape of You,Ed Sheeran,6208,2017-01-31,bo,SA,51.0
Shape of You,Ed Sheeran,6049,2017-02-01,bo,SA,52.0
Shape of You,Ed Sheeran,6354,2017-02-02,bo,SA,51.0
Shape of You,Ed Sheeran,6594,2017-02-03,bo,SA,51.0
Shape of You,Ed Sheeran,6087,2017-02-04,bo,SA,51.0
Shape of You,Ed Sheeran,5260,2017-02-05,bo,SA,53.0
Shape of You,Ed Sheeran,6391,2017-02-06,bo,SA,51.0
Shape of You,Ed Sheeran,6744,2017-02-07,bo,SA,49.0
Shape of You,Ed Sheeran,7113,2017-02-08,bo,SA,49.0
Shape of You,Ed Sheeran,7078,2017-02-09,bo,SA,48.0
Shape of You,Ed Sheeran,7194,2017-02-10,bo,SA,49.0
Shape of You,Ed Sheeran,6712,2017-02-11,bo,SA,50.0
Shape of You,Ed Sheeran,6104,2017-02-12,bo,SA,51.0
Shape of You,Ed Sheeran,7333,2017-02-13,bo,SA,47.0
Shape of You,Ed Sheeran,7442,2017-02-14,bo,SA,48.0
Shape of You,Ed Sheeran,7250,2017-02-15,bo,SA,48.0
Shape of You,Ed Sheeran,7284,2017-02-16,bo,SA,48.0
Shape of You,Ed Sheeran,7338,2017-02-17,bo,SA,49.0
Shape of You,Ed Sheeran,7130,2017-02-18,bo,SA,49.0
Shape of You,Ed Sheeran,6309,2017-02-19,bo,SA,50.0
Shape of You,Ed Sheeran,7215,2017-02-20,bo,SA,49.0
Shape of You,Ed Sheeran,7388,2017-02-21,bo,SA,47.0
Shape of You,Ed Sheeran,7592,2017-02-22,bo,SA,47.0
Shape of You,Ed Sheeran,7839,2017-02-23,bo,SA,46.0
Shape of You,Ed Sheeran,7535,2017-02-24,bo,SA,47.0
Shape of You,Ed Sheeran,6649,2017-02-25,bo,SA,50.0
Shape of You,Ed Sheeran,5305,2017-02-26,bo,SA,50.0
Shape of You,Ed Sheeran,5275,2017-02-27,bo,SA,51.0
Shape of You,Ed Sheeran,5469,2017-02-28,bo,SA,51.0
Shape of You,Ed Sheeran,6594,2017-03-01,bo,SA,49.0
Shape of You,Ed Sheeran,6842,2017-03-02,bo,SA,49.0
Shape of You,Ed Sheeran,7739,2017-03-03,bo,SA,50.0
Shape of You,Ed Sheeran,7522,2017-03-04,bo,SA,50.0
Shape of You,Ed Sheeran,6864,2017-03-05,bo,SA,50.0
Shape of You,Ed Sheeran,7857,2017-03-06,bo,SA,48.0
Shape of You,Ed Sheeran,8039,2017-03-07,bo,SA,48.0
Shape of You,Ed Sheeran,8149,2017-03-08,bo,SA,48.0
Shape of You,Ed Sheeran,8328,2017-03-09,bo,SA,47.0
Shape of You,Ed Sheeran,7985,2017-03-10,bo,SA,48.0
Shape of You,Ed Sheeran,7948,2017-03-11,bo,SA,47.0
Shape of You,Ed Sheeran,7177,2017-03-12,bo,SA,48.0
Shape of You,Ed Sheeran,7528,2017-03-13,bo,SA,48.0
Shape of You,Ed Sheeran,8227,2017-03-14,bo,SA,47.0
Shape of You,Ed Sheeran,8035,2017-03-15,bo,SA,47.0
Shape of You,Ed Sheeran,7810,2017-03-16,bo,SA,47.0
Shape of You,Ed Sheeran,7668,2017-03-17,bo,SA,48.0
Shape of You,Ed Sheeran,7587,2017-03-18,bo,SA,47.0
Shape of You,Ed Sheeran,6687,2017-03-19,bo,SA,47.0
Shape of You,Ed Sheeran,7879,2017-03-20,bo,SA,46.0
Shape of You,Ed Sheeran,8041,2017-03-21,bo,SA,46.0
Shape of You,Ed Sheeran,7988,2017-03-22,bo,SA,46.0
Shape of You,Ed Sheeran,7709,2017-03-23,bo,SA,47.0
Shape of You,Ed Sheeran,7826,2017-03-24,bo,SA,47.0
Shape of You,Ed Sheeran,7516,2017-03-25,bo,SA,47.0
Shape of You,Ed Sheeran,6580,2017-03-26,bo,SA,47.0
Shape of You,Ed Sheeran,7531,2017-03-27,bo,SA,46.0
Shape of You,Ed Sheeran,7422,2017-03-28,bo,SA,46.0
Shape of You,Ed Sheeran,7465,2017-03-29,bo,SA,46.0
Shape of You,Ed Sheeran,7652,2017-03-30,bo,SA,46.0
Shape of You,Ed Sheeran,7508,2017-03-31,bo,SA,47.0
Shape of You,Ed Sheeran,7170,2017-04-01,bo,SA,47.0
Shape of You,Ed Sheeran,6691,2017-04-02,bo,SA,47.0
Shape of You,Ed Sheeran,7219,2017-04-03,bo,SA,46.0
Shape of You,Ed Sheeran,7349,2017-04-04,bo,SA,46.0
Shape of You,Ed Sheeran,7260,2017-04-05,bo,SA,46.0
Shape of You,Ed Sheeran,7086,2017-04-06,bo,SA,46.0
Shape of You,Ed Sheeran,7479,2017-04-07,bo,SA,47.0
Shape of You,Ed Sheeran,6964,2017-04-08,bo,SA,47.0
Shape of You,Ed Sheeran,6173,2017-04-09,bo,SA,47.0
Shape of You,Ed Sheeran,6733,2017-04-10,bo,SA,47.0
Shape of You,Ed Sheeran,6816,2017-04-11,bo,SA,47.0
Shape of You,Ed Sheeran,7024,2017-04-12,bo,SA,46.0
Shape of You,Ed Sheeran,7301,2017-04-13,bo,SA,46.0
Shape of You,Ed Sheeran,6125,2017-04-14,bo,SA,46.0
Shape of You,Ed Sheeran,6369,2017-04-15,bo,SA,47.0
Shape of You,Ed Sheeran,5958,2017-04-16,bo,SA,46.0
Shape of You,Ed Sheeran,6642,2017-04-17,bo,SA,47.0
Shape of You,Ed Sheeran,6763,2017-04-18,bo,SA,45.0
Shape of You,Ed Sheeran,6731,2017-04-19,bo,SA,46.0
Shape of You,Ed Sheeran,6864,2017-04-20,bo,SA,46.0
Shape of You,Ed Sheeran,7216,2017-04-21,bo,SA,46.0
Shape of You,Ed Sheeran,6629,2017-04-22,bo,SA,46.0
Shape of You,Ed Sheeran,5625,2017-04-23,bo,SA,46.0
Shape of You,Ed Sheeran,6321,2017-04-24,bo,SA,46.0
Shape of You,Ed Sheeran,6871,2017-04-25,bo,SA,46.0
Shape of You,Ed Sheeran,6767,2017-04-26,bo,SA,46.0
Shape of You,Ed Sheeran,6723,2017-04-27,bo,SA,46.0
Shape of You,Ed Sheeran,6702,2017-04-28,bo,SA,46.0
Shape of You,Ed Sheeran,6458,2017-04-29,bo,SA,46.0
Shape of You,Ed Sheeran,5634,2017-04-30,bo,SA,47.0
Shape of You,Ed Sheeran,5980,2017-05-01,bo,SA,47.0
Shape of You,Ed Sheeran,6438,2017-05-02,bo,SA,45.0
Shape of You,Ed Sheeran,6802,2017-05-03,bo,SA,44.0
Shape of You,Ed Sheeran,6509,2017-05-04,bo,SA,46.0
Shape of You,Ed Sheeran,6985,2017-05-05,bo,SA,45.0
Shape of You,Ed Sheeran,6866,2017-05-06,bo,SA,46.0
Shape of You,Ed Sheeran,6058,2017-05-07,bo,SA,46.0
Shape of You,Ed Sheeran,6664,2017-05-08,bo,SA,45.0
Shape of You,Ed Sheeran,6792,2017-05-09,bo,SA,45.0
Shape of You,Ed Sheeran,6619,2017-05-10,bo,SA,45.0
Shape of You,Ed Sheeran,6695,2017-05-11,bo,SA,45.0
Shape of You,Ed Sheeran,6895,2017-05-12,bo,SA,45.0
Shape of You,Ed Sheeran,6710,2017-05-13,bo,SA,46.0
Shape of You,Ed Sheeran,5462,2017-05-14,bo,SA,46.0
Shape of You,Ed Sheeran,6239,2017-05-15,bo,SA,45.0
Shape of You,Ed Sheeran,6473,2017-05-16,bo,SA,45.0
Shape of You,Ed Sheeran,6619,2017-05-17,bo,SA,44.0
Shape of You,Ed Sheeran,6510,2017-05-18,bo,SA,45.0
Shape of You,Ed Sheeran,6585,2017-05-19,bo,SA,45.0
Shape of You,Ed Sheeran,6295,2017-05-20,bo,SA,46.0
Shape of You,Ed Sheeran,5152,2017-05-21,bo,SA,46.0
Shape of You,Ed Sheeran,5826,2017-05-22,bo,SA,45.0
Shape of You,Ed Sheeran,5952,2017-05-23,bo,SA,45.0
Shape of You,Ed Sheeran,6003,2017-05-24,bo,SA,45.0
Shape of You,Ed Sheeran,6162,2017-05-25,bo,SA,45.0
Shape of You,Ed Sheeran,6366,2017-05-26,bo,SA,45.0
Shape of You,Ed Sheeran,5779,2017-05-27,bo,SA,46.0
Shape of You,Ed Sheeran,5128,2017-05-28,bo,SA,46.0
Shape of You,Ed Sheeran,5852,2017-05-29,bo,SA,45.0
Shape of You,Ed Sheeran,6275,2017-06-01,bo,SA,44.0
Shape of You,Ed Sheeran,5783,2017-06-03,bo,SA,46.0
Shape of You,Ed Sheeran,5305,2017-06-04,bo,SA,45.0
Shape of You,Ed Sheeran,5876,2017-06-05,bo,SA,44.0
Shape of You,Ed Sheeran,6198,2017-06-06,bo,SA,44.0
Shape of You,Ed Sheeran,5869,2017-06-07,bo,SA,45.0
Shape of You,Ed Sheeran,6315,2017-06-08,bo,SA,44.0
Shape of You,Ed Sheeran,5941,2017-06-09,bo,SA,45.0
Shape of You,Ed Sheeran,5952,2017-06-10,bo,SA,46.0
Shape of You,Ed Sheeran,5011,2017-06-11,bo,SA,45.0
Shape of You,Ed Sheeran,5702,2017-06-12,bo,SA,44.0
Shape of You,Ed Sheeran,6082,2017-06-13,bo,SA,43.0
Shape of You,Ed Sheeran,5910,2017-06-14,bo,SA,45.0
Shape of You,Ed Sheeran,5719,2017-06-15,bo,SA,45.0
Shape of You,Ed Sheeran,5967,2017-06-16,bo,SA,45.0
Shape of You,Ed Sheeran,5889,2017-06-17,bo,SA,45.0
Shape of You,Ed Sheeran,5113,2017-06-18,bo,SA,45.0
Shape of You,Ed Sheeran,5531,2017-06-19,bo,SA,45.0
Shape of You,Ed Sheeran,5570,2017-06-20,bo,SA,45.0
Shape of You,Ed Sheeran,5458,2017-06-21,bo,SA,45.0
Shape of You,Ed Sheeran,5798,2017-06-22,bo,SA,45.0
Shape of You,Ed Sheeran,5903,2017-06-23,bo,SA,45.0
Shape of You,Ed Sheeran,5716,2017-06-24,bo,SA,45.0
Shape of You,Ed Sheeran,4862,2017-06-25,bo,SA,45.0
Shape of You,Ed Sheeran,5090,2017-06-26,bo,SA,45.0
Shape of You,Ed Sheeran,5538,2017-06-27,bo,SA,43.0
Shape of You,Ed Sheeran,5468,2017-06-28,bo,SA,45.0
Shape of You,Ed Sheeran,5484,2017-06-29,bo,SA,45.0
Shape of You,Ed Sheeran,5698,2017-06-30,bo,SA,45.0
Shape of You,Ed Sheeran,5652,2017-07-01,bo,SA,45.0
Shape of You,Ed Sheeran,5212,2017-07-02,bo,SA,44.0
Shape of You,Ed Sheeran,6382,2017-07-03,bo,SA,42.0
Shape of You,Ed Sheeran,6212,2017-07-04,bo,SA,43.0
Shape of You,Ed Sheeran,5951,2017-07-05,bo,SA,43.0
Shape of You,Ed Sheeran,6183,2017-07-06,bo,SA,43.0
Shape of You,Ed Sheeran,5852,2017-07-07,bo,SA,45.0
Shape of You,Ed Sheeran,5291,2017-07-08,bo,SA,45.0
Shape of You,Ed Sheeran,4587,2017-07-09,bo,SA,45.0
Shape of You,Ed Sheeran,5385,2017-07-10,bo,SA,43.0
Shape of You,Ed Sheeran,5305,2017-07-11,bo,SA,45.0
Shape of You,Ed Sheeran,5342,2017-07-12,bo,SA,44.0
Shape of You,Ed Sheeran,5050,2017-07-13,bo,SA,45.0
Shape of You,Ed Sheeran,5494,2017-07-14,bo,SA,45.0
Shape of You,Ed Sheeran,5047,2017-07-15,bo,SA,45.0
Shape of You,Ed Sheeran,4207,2017-07-16,bo,SA,46.0
Shape of You,Ed Sheeran,4301,2017-07-17,bo,SA,46.0
Shape of You,Ed Sheeran,4942,2017-07-18,bo,SA,45.0
Shape of You,Ed Sheeran,4969,2017-07-19,bo,SA,45.0
Shape of You,Ed Sheeran,4979,2017-07-20,bo,SA,45.0
Shape of You,Ed Sheeran,5215,2017-07-21,bo,SA,45.0
Shape of You,Ed Sheeran,5155,2017-07-22,bo,SA,44.0
Shape of You,Ed Sheeran,4348,2017-07-23,bo,SA,45.0
Shape of You,Ed Sheeran,4772,2017-07-24,bo,SA,43.0
Shape of You,Ed Sheeran,4935,2017-07-25,bo,SA,44.0
Shape of You,Ed Sheeran,4881,2017-07-26,bo,SA,43.0
Shape of You,Ed Sheeran,5057,2017-07-27,bo,SA,44.0
Shape of You,Ed Sheeran,5144,2017-07-28,bo,SA,45.0
Shape of You,Ed Sheeran,4669,2017-07-29,bo,SA,45.0
Shape of You,Ed Sheeran,4168,2017-07-30,bo,SA,45.0
Shape of You,Ed Sheeran,4727,2017-07-31,bo,SA,43.0
Shape of You,Ed Sheeran,4777,2017-08-01,bo,SA,43.0
Shape of You,Ed Sheeran,4649,2017-08-02,bo,SA,44.0
Shape of You,Ed Sheeran,4866,2017-08-03,bo,SA,45.0
Shape of You,Ed Sheeran,5014,2017-08-04,bo,SA,44.0
Shape of You,Ed Sheeran,4756,2017-08-05,bo,SA,45.0
Shape of You,Ed Sheeran,4184,2017-08-06,bo,SA,45.0
Shape of You,Ed Sheeran,4175,2017-08-07,bo,SA,45.0
Shape of You,Ed Sheeran,4427,2017-08-08,bo,SA,45.0
Shape of You,Ed Sheeran,4680,2017-08-09,bo,SA,43.0
Shape of You,Ed Sheeran,4819,2017-08-10,bo,SA,44.0
Shape of You,Ed Sheeran,4732,2017-08-11,bo,SA,45.0
Shape of You,Ed Sheeran,4552,2017-08-12,bo,SA,45.0
Shape of You,Ed Sheeran,3855,2017-08-13,bo,SA,45.0
Shape of You,Ed Sheeran,4227,2017-08-14,bo,SA,45.0
Shape of You,Ed Sheeran,4520,2017-08-15,bo,SA,44.0
Shape of You,Ed Sheeran,4295,2017-08-16,bo,SA,45.0
Shape of You,Ed Sheeran,4619,2017-08-17,bo,SA,43.0
Shape of You,Ed Sheeran,4858,2017-08-18,bo,SA,43.0
Shape of You,Ed Sheeran,4592,2017-08-19,bo,SA,44.0
Shape of You,Ed Sheeran,3908,2017-08-20,bo,SA,45.0
Shape of You,Ed Sheeran,4030,2017-08-21,bo,SA,44.0
Shape of You,Ed Sheeran,4454,2017-08-22,bo,SA,43.0
Shape of You,Ed Sheeran,4529,2017-08-23,bo,SA,43.0
Shape of You,Ed Sheeran,4628,2017-08-24,bo,SA,43.0
Shape of You,Ed Sheeran,4391,2017-08-25,bo,SA,44.0
Shape of You,Ed Sheeran,4537,2017-08-26,bo,SA,45.0
Shape of You,Ed Sheeran,3699,2017-08-27,bo,SA,45.0
Shape of You,Ed Sheeran,4151,2017-08-28,bo,SA,43.0
Shape of You,Ed Sheeran,4449,2017-08-29,bo,SA,43.0
Shape of You,Ed Sheeran,4430,2017-08-30,bo,SA,43.0
Shape of You,Ed Sheeran,4732,2017-08-31,bo,SA,43.0
Shape of You,Ed Sheeran,5081,2017-09-01,bo,SA,42.0
Shape of You,Ed Sheeran,4835,2017-09-02,bo,SA,43.0
Shape of You,Ed Sheeran,4483,2017-09-03,bo,SA,42.0
Shape of You,Ed Sheeran,4639,2017-09-04,bo,SA,42.0
Shape of You,Ed Sheeran,4596,2017-09-05,bo,SA,41.0
Shape of You,Ed Sheeran,4507,2017-09-06,bo,SA,42.0
Shape of You,Ed Sheeran,4501,2017-09-07,bo,SA,43.0
Shape of You,Ed Sheeran,4603,2017-09-08,bo,SA,42.0
Shape of You,Ed Sheeran,4257,2017-09-09,bo,SA,43.0
Shape of You,Ed Sheeran,3693,2017-09-10,bo,SA,42.0
Shape of You,Ed Sheeran,3949,2017-09-11,bo,SA,42.0
Shape of You,Ed Sheeran,3879,2017-09-12,bo,SA,43.0
Shape of You,Ed Sheeran,4009,2017-09-13,bo,SA,43.0
Shape of You,Ed Sheeran,4087,2017-09-14,bo,SA,43.0
Shape of You,Ed Sheeran,3991,2017-09-15,bo,SA,44.0
Shape of You,Ed Sheeran,3859,2017-09-16,bo,SA,44.0
Shape of You,Ed Sheeran,3644,2017-09-17,bo,SA,42.0
Shape of You,Ed Sheeran,4546,2017-09-18,bo,SA,41.0
Shape of You,Ed Sheeran,4362,2017-09-19,bo,SA,42.0
Shape of You,Ed Sheeran,4231,2017-09-20,bo,SA,42.0
Shape of You,Ed Sheeran,4292,2017-09-21,bo,SA,42.0
Shape of You,Ed Sheeran,4271,2017-09-22,bo,SA,43.0
Shape of You,Ed Sheeran,3802,2017-09-23,bo,SA,44.0
Shape of You,Ed Sheeran,3471,2017-09-24,bo,SA,43.0
Shape of You,Ed Sheeran,3583,2017-09-25,bo,SA,43.0
Shape of You,Ed Sheeran,3900,2017-09-26,bo,SA,42.0
Shape of You,Ed Sheeran,4131,2017-09-27,bo,SA,43.0
Shape of You,Ed Sheeran,3876,2017-09-28,bo,SA,43.0
Shape of You,Ed Sheeran,4015,2017-09-29,bo,SA,43.0
Shape of You,Ed Sheeran,3603,2017-09-30,bo,SA,44.0
Shape of You,Ed Sheeran,3387,2017-10-01,bo,SA,44.0
Shape of You,Ed Sheeran,3628,2017-10-02,bo,SA,43.0
Shape of You,Ed Sheeran,3650,2017-10-03,bo,SA,43.0
Shape of You,Ed Sheeran,3930,2017-10-04,bo,SA,42.0
Shape of You,Ed Sheeran,3781,2017-10-05,bo,SA,43.0
Shape of You,Ed Sheeran,4002,2017-10-06,bo,SA,41.0
Shape of You,Ed Sheeran,3693,2017-10-07,bo,SA,43.0
Shape of You,Ed Sheeran,3351,2017-10-08,bo,SA,44.0
Shape of You,Ed Sheeran,3701,2017-10-09,bo,SA,42.0
Shape of You,Ed Sheeran,3487,2017-10-10,bo,SA,43.0
Shape of You,Ed Sheeran,3626,2017-10-11,bo,SA,43.0
Shape of You,Ed Sheeran,3737,2017-10-12,bo,SA,43.0
Shape of You,Ed Sheeran,3687,2017-10-13,bo,SA,43.0
Shape of You,Ed Sheeran,3516,2017-10-14,bo,SA,44.0
Shape of You,Ed Sheeran,2982,2017-10-15,bo,SA,45.0
